StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
29725	29736	GO:1990266	200 nm tpa,	neutrophil migration	Neutrophil migration, function	C0312860
29852	29856	GO:0005623	cell	cell	Cells	C0007634
30464	30468	GO:0005623	cell	cell	Cells	C0007634
30542	30546	GO:0005623	cell	cell	Cells	C0007634
30636	30640	GO:0005623	cell	cell	Cells	C0007634
30675	30679	GO:0005623	cell	cell	Cells	C0007634
30675	30680	GO:0005623	cells	cell	Cells	C0007634
30985	30989	GO:0005623	cell	cell	Cells	C0007634
31059	31063	GO:0005623	cell	cell	Cells	C0007634
31199	31225	GO:0097197	processed for tem analysis	tetraspanin-enriched microdomain		C3714516
31420	31456	GO:0042571	contribute to antibody label signal.	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
31518	31522	GO:0005623	cell	cell	Cells	C0007634
31562	31566	GO:0005623	cell	cell	Cells	C0007634
31837	31856	GO:0042571	(antibody-dependent	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
31859	31863	GO:0005623	cell	cell	Cells	C0007634
32037	32056	GO:0042571	(antibody-dependent	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
32166	32182	GO:0042571	primary antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
32221	32239	GO:0042571	secondary antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
32753	32757	GO:0005623	cell	cell	Cells	C0007634
32831	32839	GO:0016020	membrane	membrane	Membrane	C0596901
32916	32919	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
32938	32941	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
32958	32961	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
33155	33158	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
33171	33209	GO:1990116	determined by bio-rad dc protein assay	ribosome-associated ubiquitin-dependent protein catabolic process		C3811628
33374	33394	GO:0004192	cathepsin D activity	cathepsin D activity		C1150114
33567	33571	GO:0005623	cell	cell	Cells	C0007634
33792	33821	GO:1990116	the bio-rad dc protein assay.	ribosome-associated ubiquitin-dependent protein catabolic process		C3811628
33828	33831	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
33878	33898	GO:0004192	cathepsin D activity	cathepsin D activity		C1150114
33905	33976	GO:0004192	the fluorogenic innozymetm cathepsin d immunocapture activity assay kit	cathepsin D activity		C1150114
34289	34318	GO:0015074	100,000 mus integration time.	DNA integration	DNA Integration	C1158478
34320	34338	GO:0005764	lysosomal staining	lysosome	Lysosomes	C0024369
34343	34359	GO:0098657	endocytic uptake	import into cell	Import into cell	C3888108
34361	34365	GO:0005623	cell	cell	Cells	C0007634
34405	34409	GO:0005623	cell	cell	Cells	C0007634
34482	34488	GO:0040007	growth	growth	Growth	C0018270
34499	34543	GO:0003904	exchanged for fresh, pre-warmed growth media	photoreactivating enzyme activity		C2257086
34555	34573	GO:1990266	500 nm lysotracker	neutrophil migration	Neutrophil migration, function	C0312860
34603	34607	GO:0005623	cell	cell	Cells	C0007634
34603	34608	GO:0005623	cells	cell	Cells	C0007634
35020	35032	GO:0005739	mitochondria	mitochondria	Mitochondria	C0026237
35034	35054	GO:0097197	tem photomicrographs	tetraspanin-enriched microdomain		C3714516
35177	35189	GO:0005739	mitochondria	mitochondria	Mitochondria	C0026237
35247	35259	GO:0005739	mitochondria	mitochondria	Mitochondria	C0026237
35523	35535	GO:0005739	mitochondria	mitochondria	Mitochondria	C0026237
35523	35554	GO:0000001	unmagnified mitochondrial size,	mitochondrial inheritance	Mitochondrial Inheritance	C0887941
35727	35731	GO:0005623	cell	cell	Cells	C0007634
35815	35819	GO:0005623	cell	cell	Cells	C0007634
36032	36036	GO:0005623	cell	cell	Cells	C0007634
36254	36281	GO:1990603	dark adapted for 10 minutes	dark adaptation	Dark Adaptation	C0010985
36376	36380	GO:0005623	cell	cell	Cells	C0007634
36387	36427	GO:0009504	plated at a density of 10,000 cells/well	cell plate		C1166718
36417	36421	GO:0005623	cell	cell	Cells	C0007634
36767	36785	GO:0008283	cell proliferation	cell proliferation	Cell Proliferation	C0596290
36933	36937	GO:0005623	cell	cell	Cells	C0007634
36997	37009	GO:0005739	mitochondria	mitochondria	Mitochondria	C0026237
36997	37035	GO:0000001	participated in mitochondrial analysis	mitochondrial inheritance	Mitochondrial Inheritance	C0887941
37131	37135	GO:0005623	cell	cell	Cells	C0007634
37163	37229	GO:0016032	virus-conditioned medium for conditional immortalization of cells.	viral infection	Virus Diseases	C0042769
37392	37396	GO:0005623	cell	cell	Cells	C0007634
37528	37549	GO:0042571	kominami for antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
37566	37578	GO:0005739	mitochondria	mitochondria	Mitochondria	C0026237
37566	37603	GO:0000001	to subunit c of mitochondrial atpase,	mitochondrial inheritance	Mitochondrial Inheritance	C0887941
37708	37726	GO:0097197	with tem analysis,	tetraspanin-enriched microdomain		C3714516
37765	37776	GO:0006897	endocytosis	endocytosis	Endocytosis	C0014139
37854	37874	GO:0004192	cathepsin D activity	cathepsin D activity		C1150114
