StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
44933	44978	GO:0007567	gene-targeted glur-b alleles in which exon 11	parturition	Birth	C0005615
44933	44978	GO:0000003	gene-targeted glur-b alleles in which exon 11	reproduction	Reproduction	C0035150
45009	45043	GO:0007567	were of c57bl/6 genetic background	parturition	Birth	C0005615
45009	45043	GO:0000003	were of c57bl/6 genetic background	reproduction	Reproduction	C0035150
45158	45161	GO:0007601	see	vision	Vision	C0042789
45252	45262	GO:0045120	pronucleus	pronucleus	Pronucleus	C1167158
45461	45471	GO:0045120	pronucleus	pronucleus	Pronucleus	C1167158
46151	46189	GO:0007567	homozygous for the floxed glur-b gene,	parturition	Birth	C0005615
46151	46189	GO:0000003	homozygous for the floxed glur-b gene,	reproduction	Reproduction	C0035150
46194	46251	GO:0002524	positive for the tet-sensitive responder transgene tgocn1	hypersensitivity	Hypersensitivity	C0020517
48193	48212	GO:0042571	primary antibodies,	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
48343	48381	GO:0042571	secondary goat anti-rabbit antibodies.	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
48383	48412	GO:0007608	the main olfactory epithelium	smell perception	Smell Perception	C0037361
48490	48512	GO:0042571	(primary antibody cre,	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
48660	48675	GO:0007608	olfactory bulb,	smell perception	Smell Perception	C0037361
48799	48809	GO:0042571	antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
49003	49029	GO:0042571	goat anti-mouse antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
49209	49217	GO:0007610	behavior	behavior	Behavior	C0004927
49445	49453	GO:0007610	behavior	behavior	Behavior	C0004927
49469	49494	GO:0007610	conducted during daytime.	behavior	Behavior	C0004927
49833	49873	GO:0007608	all olfactory discrimination experiments	smell perception	Smell Perception	C0037361
50612	50628	GO:1902698	pelargonic acid,	acidogenesis		C3823112
50612	50628	GO:1902705	pelargonic acid,	acidogenesis		C3823112
50612	50628	GO:1902706	pelargonic acid,	acidogenesis		C3823112
50612	50628	GO:1902699	pelargonic acid,	acidogenesis		C3823112
50629	50642	GO:1902698	valeric acid,	acidogenesis		C3823112
50629	50642	GO:1902705	valeric acid,	acidogenesis		C3823112
50629	50642	GO:1902706	valeric acid,	acidogenesis		C3823112
50629	50642	GO:1902699	valeric acid,	acidogenesis		C3823112
50735	50749	GO:0031214	in mineral oil	mineralization	Physiologic calcification	C0006660
50913	50928	GO:0031214	in mineral oil.	mineralization	Physiologic calcification	C0006660
50982	50993	GO:0046959	habituation	habituation	Psychological habituation	C0221711
51098	51138	GO:0035106	standard operant-conditioning procedures	operant conditioning	Operant Conditioning	C0009651
51173	51209	GO:0007567	each lick at the water delivery tube	parturition	Birth	C0005615
51403	51434	GO:0031214	the carrier medium mineral oil.	mineralization	Physiologic calcification	C0006660
51447	51454	GO:0007612	learned	learning	Learning	C0023185
51639	51642	GO:0007601	see	vision	Vision	C0042789
53454	53508	GO:0002524	a more sensitive measure of discrimination performance	hypersensitivity	Hypersensitivity	C0020517
53642	53650	GO:0007610	behavior	behavior	Behavior	C0004927
53953	54007	GO:0002524	a sensitive measure of the discrimination performance.	hypersensitivity	Hypersensitivity	C0020517
54693	54704	GO:0046959	habituation	habituation	Psychological habituation	C0221711
54928	54934	GO:0007613	memory	memory	Memory	C0025260
54999	55007	GO:0007612	learning	learning	Learning	C0023185
55016	55025	GO:0016234	inclusion	inclusion body	Inclusion Bodies	C0007637
55096	55104	GO:0007612	learning	learning	Learning	C0023185
55164	55172	GO:0007612	learning	learning	Learning	C0023185
55484	55507	GO:0043336	after two days of rest,	site-specific telomere resolvase activity		C1622890
55573	55599	GO:1902698	between 1% pelargonic acid	acidogenesis		C3823112
55573	55599	GO:1902705	between 1% pelargonic acid	acidogenesis		C3823112
55573	55599	GO:1902706	between 1% pelargonic acid	acidogenesis		C3823112
55573	55599	GO:1902699	between 1% pelargonic acid	acidogenesis		C3823112
55604	55643	GO:1902698	1% valeric acid for another 600 trials.	acidogenesis		C3823112
55604	55643	GO:1902705	1% valeric acid for another 600 trials.	acidogenesis		C3823112
55604	55643	GO:1902706	1% valeric acid for another 600 trials.	acidogenesis		C3823112
55604	55643	GO:1902699	1% valeric acid for another 600 trials.	acidogenesis		C3823112
55731	55758	GO:0007567	and between genetic groups,	parturition	Birth	C0005615
55731	55758	GO:0000003	and between genetic groups,	reproduction	Reproduction	C0035150
56011	56017	GO:0007613	memory	memory	Memory	C0025260
56041	56047	GO:0007613	memory	memory	Memory	C0025260
56081	56117	GO:1902698	discriminate between pelargonic acid	acidogenesis		C3823112
56081	56117	GO:1902705	discriminate between pelargonic acid	acidogenesis		C3823112
56081	56117	GO:1902706	discriminate between pelargonic acid	acidogenesis		C3823112
56081	56117	GO:1902699	discriminate between pelargonic acid	acidogenesis		C3823112
56122	56135	GO:1902698	valeric acid,	acidogenesis		C3823112
56122	56135	GO:1902705	valeric acid,	acidogenesis		C3823112
56122	56135	GO:1902706	valeric acid,	acidogenesis		C3823112
56122	56135	GO:1902699	valeric acid,	acidogenesis		C3823112
56136	56142	GO:0007613	memory	memory	Memory	C0025260
56305	56311	GO:0007613	memory	memory	Memory	C0025260
56721	56729	GO:0007612	learning	learning	Learning	C0023185
56879	56887	GO:0007612	learning	learning	Learning	C0023185
57204	57210	GO:0007613	memory	memory	Memory	C0025260
57449	57455	GO:0007613	memory	memory	Memory	C0025260
57449	57460	GO:0007613	mean memory	memory	Memory	C0025260
57557	57563	GO:0007613	memory	memory	Memory	C0025260
57661	57697	GO:0007567	forebrain-specific gene manipulation	parturition	Birth	C0005615
57661	57697	GO:0000003	forebrain-specific gene manipulation	reproduction	Reproduction	C0035150
58052	58079	GO:0004565	beta-galactosidase activity	beta-galactosidase activity		C1150053
58329	58370	GO:0007608	olfactory bulb sections of the same mouse	smell perception	Smell Perception	C0037361
58452	58479	GO:0004565	beta-galactosidase activity	beta-galactosidase activity		C1150053
58529	58533	GO:0005623	cell	cell	Cells	C0007634
58551	58555	GO:0005623	cell	cell	Cells	C0007634
58972	58978	GO:0007613	memory	memory	Memory	C0025260
59027	59033	GO:0007613	memory	memory	Memory	C0025260
59190	59196	GO:0007613	memory	memory	Memory	C0025260
59239	59245	GO:0007613	memory	memory	Memory	C0025260
59551	59557	GO:0007613	memory	memory	Memory	C0025260
59656	59662	GO:0007613	memory	memory	Memory	C0025260
59846	59852	GO:0007613	memory	memory	Memory	C0025260
60091	60097	GO:0007613	memory	memory	Memory	C0025260
60233	60280	GO:0007608	in the main olfactory epithelium of tgcre4 mice	smell perception	Smell Perception	C0037361
60286	60328	GO:0007608	overview of the main olfactory epithelium.	smell perception	Smell Perception	C0037361
60373	60377	GO:0005623	cell	cell	Cells	C0007634
60435	60439	GO:0005623	cell	cell	Cells	C0007634
60497	60501	GO:0005623	cell	cell	Cells	C0007634
61012	61020	GO:0007610	behavior	behavior	Behavior	C0004927
61614	61627	GO:0000496	bp - basepair	base pairing	Base Pairing	C0600436
61662	61688	GO:0060291	ltp - long-term plasticity	long-term potentiation	Long-Term Potentiation	C0206249
61783	61791	GO:0007612	learning	learning	Learning	C0023185
62122	62130	GO:0016020	membrane	membrane	Membrane	C0596901
62606	62632	GO:0007567	licks at the delivery tube	parturition	Birth	C0005615
63813	63821	GO:0007612	learning	learning	Learning	C0023185
63863	63869	GO:0007613	memory	memory	Memory	C0025260
64294	64302	GO:0007612	learning	learning	Learning	C0023185
64546	64549	GO:0007601	see	vision	Vision	C0042789
64851	64908	GO:0007608	olfactory memory performance for nine littermate controls	smell perception	Smell Perception	C0037361
64952	64968	GO:0007608	olfactory memory	smell perception	Smell Perception	C0037361
65166	65181	GO:1902698	pelargonic acid	acidogenesis		C3823112
65166	65181	GO:1902705	pelargonic acid	acidogenesis		C3823112
65166	65181	GO:1902706	pelargonic acid	acidogenesis		C3823112
65166	65181	GO:1902699	pelargonic acid	acidogenesis		C3823112
65188	65201	GO:1902698	valeric acid.	acidogenesis		C3823112
65188	65201	GO:1902705	valeric acid.	acidogenesis		C3823112
65188	65201	GO:1902706	valeric acid.	acidogenesis		C3823112
65188	65201	GO:1902699	valeric acid.	acidogenesis		C3823112
65375	65378	GO:0007601	see	vision	Vision	C0042789
65440	65467	GO:0004565	beta-galactosidase activity	beta-galactosidase activity		C1150053
65786	65802	GO:0007608	olfactory memory	smell perception	Smell Perception	C0037361
65816	65824	GO:0007612	learning	learning	Learning	C0023185
65938	65991	GO:0007608	the olfactory memory performance for 18 glur-bdeltafb	smell perception	Smell Perception	C0037361
66482	66511	GO:0007608	olfactory bulb of one control	smell perception	Smell Perception	C0037361
66664	66691	GO:0007608	olfactory bulb (ob) protein	smell perception	Smell Perception	C0037361
66761	66783	GO:0042571	probed with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
66965	66973	GO:0007612	learning	learning	Learning	C0023185
66993	67021	GO:0007608	olfactory memory performance	smell perception	Smell Perception	C0037361
67124	67156	GO:0007608	olfactory bulb protein extracts.	smell perception	Smell Perception	C0037361
67157	67163	GO:0007613	memory	memory	Memory	C0025260
67403	67409	GO:0007613	memory	memory	Memory	C0025260
67545	67578	GO:0007608	only weakly in the olfactory bulb	smell perception	Smell Perception	C0037361
67616	67624	GO:0007612	learning	learning	Learning	C0023185
68438	68465	GO:0004565	beta-galactosidase activity	beta-galactosidase activity		C1150053
68677	68706	GO:0042571	with an antibody against gfp.	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
69048	69054	GO:0007613	memory	memory	Memory	C0025260
69090	69118	GO:0007608	olfactory memory experiments	smell perception	Smell Perception	C0037361
69514	69520	GO:0007613	memory	memory	Memory	C0025260
69534	69540	GO:0007613	memory	memory	Memory	C0025260
69761	69767	GO:0007613	memory	memory	Memory	C0025260
69831	69837	GO:0007613	memory	memory	Memory	C0025260
69973	69979	GO:0007613	memory	memory	Memory	C0025260
70558	70590	GO:0007608	olfactory behavioral experiments	smell perception	Smell Perception	C0037361
70742	70750	GO:0007610	behavior	behavior	Behavior	C0004927
70991	71066	GO:0007608	impaired olfactory memory by spatially controlled switch of ampa receptors.	smell perception	Smell Perception	C0037361
