StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
31479	31502	GO:1902699	(amino acids 463 to 542	acidogenesis		C3823112
31554	31567	GO:0007567	a novel gene,	parturition	Birth	C0005615
31554	31567	GO:0000003	a novel gene,	reproduction	Reproduction	C0035150
31803	31842	GO:0007567	other photoreceptor genes around p6-p8.	parturition	Birth	C0005615
31803	31842	GO:0000003	other photoreceptor genes around p6-p8.	reproduction	Reproduction	C0035150
32016	32040	GO:0048468	terminal differentiation	terminal differentiation		C2752630
32108	32165	GO:0008594	a key molecule in the late development of photoreceptors.	photoreceptor cell morphogenesis		C1326034
32213	32257	GO:0008594	a critical role in photoreceptor development	photoreceptor cell morphogenesis		C1326034
32295	32308	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
32525	32538	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
32560	32564	GO:0005623	cell	cell	Cells	C0007634
32592	32596	GO:0005623	cell	cell	Cells	C0007634
32764	32777	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
32835	32880	GO:0000988	a photoreceptor-specific transcription factor	transcription factor activity		C1148759
32835	32880	GO:0001070	a photoreceptor-specific transcription factor	transcription factor activity		C1148759
32835	32880	GO:0001071	a photoreceptor-specific transcription factor	transcription factor activity		C1148759
32835	32880	GO:0003700	a photoreceptor-specific transcription factor	transcription factor activity		C1148759
32967	32980	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
33209	33255	GO:0007567	included in 161 differentially expressed genes	parturition	Birth	C0005615
33209	33255	GO:0000003	included in 161 differentially expressed genes	reproduction	Reproduction	C0035150
33471	33514	GO:0098025	a helical, head-to-tail polymeric structure	tail structure	virus tail structure	C3537459
33527	33579	GO:0009058	the formation of a higher order chromatin structure.	anabolism	Anabolism	C0220781
34088	34092	GO:0005623	cell	cell	Cells	C0007634
34365	34379	GO:0016458	gene silencing	gene silencing	Gene Silencing	C0598496
34424	34433	GO:0000785	chromatin	chromatin	chromatin location	C1325550
34933	34962	GO:0043565	sequence-specific DNA binding	sequence-specific DNA binding		C1624609
34998	35021	GO:0005488	binds to specific sites	binding	Binding 	C1167622
35194	35223	GO:0043565	sequence-specific DNA binding	sequence-specific DNA binding		C1624609
35259	35266	GO:0005488	binding	binding	Binding 	C1167622
35353	35366	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
35385	35397	GO:0035282	segmentation	segmentation	biologic segmentation	C1524109
35412	35425	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
35616	35627	GO:0003677	DNA binding	DNA binding	dna binding	C1148673
35661	35701	GO:0000988	a sequence-specific transcription factor	transcription factor activity		C1148759
35661	35701	GO:0001070	a sequence-specific transcription factor	transcription factor activity		C1148759
35661	35701	GO:0001071	a sequence-specific transcription factor	transcription factor activity		C1148759
35661	35701	GO:0003700	a sequence-specific transcription factor	transcription factor activity		C1148759
35761	35774	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
35881	35892	GO:0003677	DNA binding	DNA binding	dna binding	C1148673
35925	35938	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
36184	36197	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
36499	36512	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
36529	36558	GO:0016564	the repressor activity of h-l	transcription repressor activity		C1148800
36529	36558	GO:0003714	the repressor activity of h-l	transcription corepressor activity		C1149375
36529	36558	GO:0045892	the repressor activity of h-l	transcription repressor activity		C1148800
36659	36672	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
36835	36842	GO:0005488	binding	binding	Binding 	C1167622
36897	36910	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
37139	37168	GO:1902698	a region from amino acids 463	acidogenesis		C3823112
37139	37168	GO:1902705	a region from amino acids 463	acidogenesis		C3823112
37139	37168	GO:1902706	a region from amino acids 463	acidogenesis		C3823112
37139	37168	GO:1902699	a region from amino acids 463	acidogenesis		C3823112
37179	37224	GO:0016564	mainly responsible for the repressor activity	transcription repressor activity		C1148800
37179	37224	GO:0003714	mainly responsible for the repressor activity	transcription corepressor activity		C1149375
37179	37224	GO:0045892	mainly responsible for the repressor activity	transcription repressor activity		C1148800
37662	37671	GO:0000785	chromatin	chromatin	chromatin location	C1325550
37760	37793	GO:0007567	a stable state of gene repression	parturition	Birth	C0005615
37760	37793	GO:0000003	a stable state of gene repression	reproduction	Reproduction	C0035150
37815	37835	GO:0006338	chromatin remodeling	chromatin remodeling		C1156210
38083	38096	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
38334	38371	GO:0035102	more similar to that of prc1 complex.	PRC1 complex location		C1325724
38472	38485	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
38542	38581	GO:0010467	temporal expression of the target genes	gene expression	Gene Expression	C0017262
38582	38623	GO:0060041	during retinal photoreceptor development.	retinal development		C2610344
38723	38746	GO:1902698	(amino acids 463 to 542	acidogenesis		C3823112
38723	38746	GO:1902705	(amino acids 463 to 542	acidogenesis		C3823112
38723	38746	GO:1902706	(amino acids 463 to 542	acidogenesis		C3823112
38723	38746	GO:1902699	(amino acids 463 to 542	acidogenesis		C3823112
38919	38943	GO:0048468	terminal differentiation	terminal differentiation		C2752630
38965	38989	GO:0007567	the target genes of mr-s	parturition	Birth	C0005615
38965	38989	GO:0000003	the target genes of mr-s	reproduction	Reproduction	C0035150
38999	39023	GO:0007567	non-photoreceptor genes.	parturition	Birth	C0005615
38999	39023	GO:0000003	non-photoreceptor genes.	reproduction	Reproduction	C0035150
39056	39097	GO:0010467	the expression of non-photoreceptor genes	gene expression	Gene Expression	C0017262
39109	39129	GO:0020010	cone photoreceptors.	conoid		C1166649
39185	39233	GO:0043703	in cell fate determination of rod photoreceptors	photoreceptor cell fate determination		C2248601
39241	39261	GO:0020010	cone photoreceptors.	conoid		C1166649
39268	39287	GO:0020010	cone photoreceptors	conoid		C1166649
39292	39354	GO:0007567	born during the early embryonic stages of mouse retinogenesis,	parturition	Birth	C0005615
39378	39382	GO:0007567	born	parturition	Birth	C0005615
39383	39414	GO:0009790	primarily in the late embryonic	embryo development	Embryonic Development	C0013936
39540	39566	GO:0020010	not in cone photoreceptors	conoid		C1166649
39605	39618	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
39663	39697	GO:0020010	cone photoreceptor-specific genes.	conoid		C1166649
39709	39741	GO:0008150	the biological function of mr-s,	biological process	Biological Processes	C3714634
40046	40075	GO:0008594	in photoreceptor development.	photoreceptor cell morphogenesis		C1326034
40119	40143	GO:0005634	localizes in the nucleus	cell nucleus	Cell Nucleus	C0007610
40255	40268	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
40346	40368	GO:1902698	(amino acid 463 to 542	acidogenesis		C3823112
40346	40368	GO:1902705	(amino acid 463 to 542	acidogenesis		C3823112
40346	40368	GO:1902706	(amino acid 463 to 542	acidogenesis		C3823112
40346	40368	GO:1902699	(amino acid 463 to 542	acidogenesis		C3823112
40431	40484	GO:0060041	involved in the development of retinal photoreceptors	retinal development		C2610344
40632	40649	GO:0007567	novel mouse genes	parturition	Birth	C0005615
40632	40649	GO:0000003	novel mouse genes	reproduction	Reproduction	C0035150
40819	40870	GO:0007567	a weak homology with the polyhomeotic family genes.	parturition	Birth	C0005615
40819	40870	GO:0000003	a weak homology with the polyhomeotic family genes.	reproduction	Reproduction	C0035150
40918	40937	GO:1902698	amino acids 140-384	acidogenesis		C3823112
40918	40937	GO:1902705	amino acids 140-384	acidogenesis		C3823112
40918	40937	GO:1902706	amino acids 140-384	acidogenesis		C3823112
40918	40937	GO:1902699	amino acids 140-384	acidogenesis		C3823112
41380	41417	GO:0007567	the nucleotide sequence for mr-s gene	parturition	Birth	C0005615
41380	41417	GO:0000003	the nucleotide sequence for mr-s gene	reproduction	Reproduction	C0035150
41694	41698	GO:0005623	cell	cell	Cells	C0007634
41733	41737	GO:0005623	cell	cell	Cells	C0007634
41895	41898	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
41950	41954	GO:0005623	cell	cell	Cells	C0007634
42063	42067	GO:0005623	cell	cell	Cells	C0007634
42374	42377	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
42473	42481	GO:0016020	membrane	membrane	Membrane	C0596901
42498	42505	GO:1990116	bio-rad	ribosome-associated ubiquitin-dependent protein catabolic process		C3811628
42898	42901	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
43735	43741	GO:0040007	growth	growth	Growth	C0018270
43873	43904	GO:0005020	rpm yeast plasmid isolation kit	stem cell factor receptor activity		C1150635
44233	44251	GO:1902698	(amino acids 1-400	acidogenesis		C3823112
44233	44251	GO:1902705	(amino acids 1-400	acidogenesis		C3823112
44233	44251	GO:1902706	(amino acids 1-400	acidogenesis		C3823112
44233	44251	GO:1902699	(amino acids 1-400	acidogenesis		C3823112
44268	44288	GO:1902698	(amino acids 391-542	acidogenesis		C3823112
44268	44288	GO:1902705	(amino acids 391-542	acidogenesis		C3823112
44268	44288	GO:1902706	(amino acids 391-542	acidogenesis		C3823112
44268	44288	GO:1902699	(amino acids 391-542	acidogenesis		C3823112
44342	44376	GO:0000785	interactions by scoring blue color	chromatin	chromatin location	C1325550
44603	44620	GO:1902698	amino acids 1-400	acidogenesis		C3823112
44603	44620	GO:1902705	amino acids 1-400	acidogenesis		C3823112
44603	44620	GO:1902706	amino acids 1-400	acidogenesis		C3823112
44603	44620	GO:1902699	amino acids 1-400	acidogenesis		C3823112
44683	44702	GO:1902698	amino acids 400-542	acidogenesis		C3823112
44683	44702	GO:1902705	amino acids 400-542	acidogenesis		C3823112
44683	44702	GO:1902706	amino acids 400-542	acidogenesis		C3823112
44683	44702	GO:1902699	amino acids 400-542	acidogenesis		C3823112
44945	44949	GO:0005623	cell	cell	Cells	C0007634
45060	45064	GO:0005623	cell	cell	Cells	C0007634
45338	45342	GO:0005623	cell	cell	Cells	C0007634
45369	45372	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
46023	46031	GO:0016020	membrane	membrane	Membrane	C0596901
46061	46068	GO:1990116	bio-rad	ribosome-associated ubiquitin-dependent protein catabolic process		C3811628
46092	46141	GO:0042571	performed with rabbit polyclonal anti-ha antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
46178	46247	GO:0000746	detected with horseradish peroxidase- conjugated goat anti-rabbit igg	conjugation		C1160466
46308	46341	GO:0051179	subcellular localization analysis	establishment and maintenance of localization		C1744691
46419	46423	GO:0005623	cell	cell	Cells	C0007634
46433	46437	GO:0005623	cell	cell	Cells	C0007634
46641	46645	GO:0005623	cell	cell	Cells	C0007634
46827	46831	GO:0005623	cell	cell	Cells	C0007634
46945	46949	GO:0005623	cell	cell	Cells	C0007634
46976	47016	GO:0000746	incubated with a cy3-conjugated goat igg	conjugation		C1160466
47109	47113	GO:0005623	cell	cell	Cells	C0007634
47264	47277	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
47372	47433	GO:0007567	by subcloning a 1.2-kb upstream genomic fragment of mr-s gene	parturition	Birth	C0005615
47372	47433	GO:0000003	by subcloning a 1.2-kb upstream genomic fragment of mr-s gene	reproduction	Reproduction	C0035150
47562	47601	GO:0010467	nrl genes into a pmik expression vector	gene expression	Gene Expression	C0017262
47681	47688	GO:0005488	binding	binding	Binding 	C1167622
47797	47804	GO:0005488	binding	binding	Binding 	C1167622
47911	47918	GO:0005488	binding	binding	Binding 	C1167622
48035	48042	GO:0005488	binding	binding	Binding 	C1167622
48290	48303	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
48533	48544	GO:0003677	DNA binding	DNA binding	dna binding	C1148673
48598	48601	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
48632	48635	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
48692	48696	GO:0005623	cell	cell	Cells	C0007634
48746	48791	GO:0045289	luciferase activity 48 hr after transfection.	luciferin monooxygenase activity		C1151115
48821	48838	GO:0020010	cone-rod homeobox	conoid		C1166649
49047	49053	GO:0046875	ephrin	ephrin	ephrin receptor binding activity	C1323366
49047	49053	GO:0005106	ephrin	ephrin	ephrin receptor binding activity	C1323366
49074	49080	GO:0046875	ephrin	ephrin	ephrin receptor binding activity	C1323366
49074	49080	GO:0005106	ephrin	ephrin	ephrin receptor binding activity	C1323366
49399	49403	GO:0005623	cell	cell	Cells	C0007634
49865	49944	GO:0009790	supported by precursory research for embryonic science and technology (presto),	embryo development	Embryonic Development	C0013936
49945	50001	GO:0007420	dynamics of development systems molecular brain science,	brain development		C1160340
