StartIndex	EndIndex	GO:ID	Term	ConceptName	PreferredName	CUID
34786	34792	GO:0040007	growth	growth	Growth	C0018270
34811	34820	GO:0097194	apoptosis	apoptosis	Apoptosis	C0162638
34811	34820	GO:0006915	apoptosis	apoptosis	Apoptosis	C0162638
34912	34966	GO:0009289	an extended growing phase of postnatal hair follicles,	pilus	Bacterial Fimbria	C0031921
34996	35042	GO:0009790	an embryonic block in follicle bud progression	embryo development	Embryonic Development	C0013936
35076	35133	GO:0009790	consistent with tgf-beta2's embryonic expression patterns	embryo development	Embryonic Development	C0013936
35211	35217	GO:0040007	growth	growth	Growth	C0018270
35394	35409	GO:0000187	mapk activation	activation of MAPK activity		C1155551
35446	35513	GO:0009289	that hair follicle keratinocytes at this early stage of development	pilus	Bacterial Fimbria	C0031921
35514	35542	GO:0007165	react to tgf-beta2 signaling	signal transduction	Signal Transduction	C0037083
35514	35542	GO:0023052	react to tgf-beta2 signaling	biological signaling		C3537152
35665	35708	GO:0007165	the immediate steps of downstream signaling	signal transduction	Signal Transduction	C0037083
35665	35708	GO:0023052	the immediate steps of downstream signaling	biological signaling		C3537152
35818	35867	GO:0007567	in the repertoire of activated smad target genes.	parturition	Birth	C0005615
35818	35867	GO:0000003	in the repertoire of activated smad target genes.	reproduction	Reproduction	C0035150
35918	35954	GO:0009289	on proliferation within the hair bud	pilus	Bacterial Fimbria	C0031921
35994	36040	GO:0007601	seen in progression of squamous cell carcinoma	vision	Vision	C0042789
36137	36179	GO:0007567	the prior identification of the snail gene	parturition	Birth	C0005615
36137	36179	GO:0000003	the prior identification of the snail gene	reproduction	Reproduction	C0035150
36180	36223	GO:0007165	as a potential target of tgf-beta signaling	signal transduction	Signal Transduction	C0037083
36180	36223	GO:0023052	as a potential target of tgf-beta signaling	biological signaling		C3537152
36278	36293	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
36299	36333	GO:0009289	occurs in the developing hair bud.	pilus	Bacterial Fimbria	C0031921
36587	36621	GO:0009289	abolished in the mutant hair buds,	pilus	Bacterial Fimbria	C0031921
36894	36921	GO:0031069	hair follicle morphogenesis	hair follicle morphogenesis		C1523544
37070	37106	GO:0001837	epithelial to mesenchymal transition	epithelial to mesenchymal transition		C1523298
37206	37233	GO:0031069	hair follicle morphogenesis	hair follicle morphogenesis		C1523544
37258	37304	GO:0009289	the sparsity in hair coat of k14-snail tg mice	pilus	Bacterial Fimbria	C0031921
37335	37356	GO:0009058	in follicle formation	anabolism	Anabolism	C0220781
37358	37361	GO:0007601	see	vision	Vision	C0042789
37420	37429	GO:0009289	all hairs	pilus	Bacterial Fimbria	C0031921
37494	37549	GO:0001541	contribute to the seemingly normal follicle development	ovarian follicle development	Ovarian follicle development	C1160267
37663	37712	GO:0035618	the outer root sheath (ors) of the hair follicle,	root hair	root hair 	C3158803
37729	37777	GO:0009790	down-regulated in developing embryonic hair buds	embryo development	Embryonic Development	C0013936
37778	37828	GO:0070451	as well as in the postnatal hair progenitor cells.	cell hair		C2678510
38176	38189	GO:0005915	aj formation,	zonula adherens	Zonula Adherens	C0230613
38376	38400	GO:0007165	links between signaling,	signal transduction	Signal Transduction	C0037083
38376	38400	GO:0023052	links between signaling,	biological signaling		C3537152
38401	38414	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
38454	38483	GO:0009289	proliferation in the hair bud	pilus	Bacterial Fimbria	C0031921
38529	38556	GO:0031069	hair follicle morphogenesis	hair follicle morphogenesis		C1523544
38569	38584	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
38657	38661	GO:0005623	cell	cell	Cells	C0007634
38770	38798	GO:0005667	transcription factor complex	transcription factor complex		C1167128
38863	38870	GO:0005488	binding	binding	Binding 	C1167622
39041	39056	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
39337	39367	GO:0009790	in noggin-null embryonic skin,	embryo development	Embryonic Development	C0013936
39389	39450	GO:0007567	subsequent activation of the lef-1/beta-catenin reporter gene	parturition	Birth	C0005615
39389	39450	GO:0000003	subsequent activation of the lef-1/beta-catenin reporter gene	reproduction	Reproduction	C0035150
39492	39547	GO:0050789	the corresponding failure of e-cadherin down-regulation	regulation of biological process	Regulation of biological process	C1327622
39560	39598	GO:0007165	the importance of wnt/noggin signaling	signal transduction	Signal Transduction	C0037083
39560	39598	GO:0023052	the importance of wnt/noggin signaling	biological signaling		C3537152
39636	39649	GO:0009653	morphogenesis	morphogenesis	Morphogenesis	C0026559
39655	39689	GO:0007567	conditional gene targeting studies	parturition	Birth	C0005615
39655	39689	GO:0000003	conditional gene targeting studies	reproduction	Reproduction	C0035150
39755	39788	GO:0050789	contribute to the down-regulation	regulation of biological process	Regulation of biological process	C1327622
39803	39818	GO:0010467	gene expression	gene expression	Gene Expression	C0017262
39824	39857	GO:0009058	occurs during follicle formation.	anabolism	Anabolism	C0220781
39931	39972	GO:0050789	down-regulation in e-cadherin expression,	regulation of biological process	Regulation of biological process	C1327622
40133	40160	GO:0031069	hair follicle morphogenesis	hair follicle morphogenesis		C1523544
40224	40254	GO:0007601	seen in the k14-snail tg skin,	vision	Vision	C0042789
40314	40347	GO:0009289	snail in tgf-beta2-null hair buds	pilus	Bacterial Fimbria	C0031921
40373	40406	GO:0050789	the down-regulation of e-cadherin	regulation of biological process	Regulation of biological process	C1327622
40423	40436	GO:0009653	morphogenesis	morphogenesis	Morphogenesis	C0026559
40510	40514	GO:0005623	cell	cell	Cells	C0007634
40566	40603	GO:0050789	through its regulation of e-cadherin,	regulation of biological process	Regulation of biological process	C1327622
40631	40699	GO:0005915	the subcellular localization of a variety of aj-associated proteins.	zonula adherens	Zonula Adherens	C0230613
40790	40794	GO:0005488	bind	binding	Binding 	C1167622
41168	41211	GO:0000187	elevated activation of the ras-mapk pathway	activation of MAPK activity		C1155551
41256	41305	GO:0005915	under conditions of reduced levels of aj proteins	zonula adherens	Zonula Adherens	C0230613
41435	41439	GO:0005623	cell	cell	Cells	C0007634
41477	41487	GO:0007049	cell cycle	cell cycle	Cell Cycle	C0007586
41477	41499	GO:0000278	cell cycle progression	mitotic cell cycle	Mitotic Cell Cycle	C1155839
41512	41520	GO:0048870	motility	cell motility		C0007608
41611	41632	GO:0048870	for snail in motility	cell motility		C0007608
41806	41810	GO:0005623	cell	cell	Cells	C0007634
41979	41983	GO:0005623	cell	cell	Cells	C0007634
42194	42226	GO:0050789	a down-regulation in aj proteins	regulation of biological process	Regulation of biological process	C1327622
42366	42401	GO:0050789	upon down-regulation of aj proteins	regulation of biological process	Regulation of biological process	C1327622
42590	42594	GO:0005623	cell	cell	Cells	C0007634
42627	42638	GO:0032502	development	development	Biologic Development	C0678723
42743	42756	GO:0009653	morphogenesis	morphogenesis	Morphogenesis	C0026559
42935	42961	GO:0007048	awry during tumorigenesis.	oncogenesis	Neoplastic Cell Transformation	C0007621
42998	43016	GO:0042571	primary antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
43531	43547	GO:0007165	(cell signaling,	signal transduction	Signal Transduction	C0037083
43761	43769	GO:0045099	vimentin	vimentin	vimentin location	C1325833
43761	43769	GO:0045098	vimentin	vimentin	vimentin location	C1325833
43962	43968	GO:0016538	cyclin	cyclin-dependent protein kinase regulator activity		C1150565
43972	43981	GO:0007048	oncogene,	oncogenesis	Neoplastic Cell Transformation	C0007621
44124	44159	GO:0000746	hrp-conjugated secondary antibodies	conjugation		C1160466
44236	44269	GO:0042571	biotinylated secondary antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
44396	44414	GO:0042571	the snail antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
45008	45044	GO:0005634	injected into the nucleus of embryos	cell nucleus	Cell Nucleus	C0007610
45365	45369	GO:0005623	cell	cell	Cells	C0007634
45371	45386	GO:0019835	in lysis buffer	cytolysis	pathologic cytolysis	C1536403
45908	45912	GO:0005623	cell	cell	Cells	C0007634
46216	46239	GO:0042571	incubated with antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
46417	46438	GO:0019835	each in lysis buffer,	cytolysis	pathologic cytolysis	C1536403
46443	46490	GO:0042571	the protein g sepharose-antibody-antigen pellet	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
46611	46619	GO:0016020	membrane	membrane	Membrane	C0596901
46736	46784	GO:0005020	the enhanced chemiluminescence kit from amersham	stem cell factor receptor activity		C1150635
46786	46790	GO:0005623	cell	cell	Cells	C0007634
47073	47119	GO:0045289	luciferase levels in promoter activity studies	luciferin monooxygenase activity		C1151115
47133	47168	GO:0005020	out with the galacto-lite assay kit	stem cell factor receptor activity		C1150635
47343	47347	GO:0005623	cell	cell	Cells	C0007634
47581	47596	GO:0016310	phosphorylation	phosphorylation	Phosphorylation	C0031715
47581	47605	GO:0006468	phosphorylation of mapk,	protein phosphorylation	Protein phosphorylation	C1158886
47670	47674	GO:0005623	cell	cell	Cells	C0007634
47728	47732	GO:0005623	cell	cell	Cells	C0007634
48115	48151	GO:0005020	purified with the gel extraction kit	stem cell factor receptor activity		C1150635
48498	48510	GO:0046332	SMAD binding	SMAD binding		C1149356
48523	48557	GO:0005020	generated with the quik-change kit	stem cell factor receptor activity		C1150635
49065	49092	GO:0003904	the pre-lim domain of ajuba	photoreactivating enzyme activity		C2257086
49353	49378	GO:0007600	digoxigenin-labeled sense	sensory perception	Esthesia	C0036658
49467	49476	GO:0007586	digestion	digestion	Digestion	C0012238
49507	49565	GO:0009790	performed on 10-mum thick sections of e17.5 mouse embryos.	embryo development	Embryonic Development	C0013936
49708	49711	GO:0043739	MUG	MUG	G/U mismatch-specific uracil-DNA glycosylase activity 	C2248641
49772	49809	GO:0042571	treated with anti-dig fab-ap antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
50173	50197	GO:0042571	stained with antibodies.	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
50397	50411	GO:0042571	with antibody.	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
50459	50467	GO:0016538	cyclin d	cyclin-dependent protein kinase regulator activity		C1150565
50598	50619	GO:0005020	the dab substrate kit	stem cell factor receptor activity		C1150635
50881	50903	GO:0005020	the superscript ii kit	stem cell factor receptor activity		C1150635
51214	51231	GO:0042571	their antibodies,	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
51960	51982	GO:0005915	aj - adherens junction	zonula adherens	Zonula Adherens	C0230613
51984	52014	GO:0060349	bmp - bone morphogenic protein	bone morphogenesis		C2610491
52022	52058	GO:0001837	epithelial to mesenchymal transition	epithelial to mesenchymal transition		C1523298
52068	52085	GO:0009790	] - embryonic day	embryo development	Embryonic Development	C0013936
52113	52119	GO:0040007	growth	growth	Growth	C0018270
52136	52142	GO:0040007	growth	growth	Growth	C0018270
52291	52330	GO:0008284	mapk - mitogen-activated protein kinase	stimulation of cell proliferation	Stimulation of Cell Proliferation	C1156237
52608	52612	GO:0005623	cell	cell	Cells	C0007634
52662	52668	GO:0040007	growth	growth	Growth	C0018270
52802	52829	GO:0009289	exclusively in the hair bud	pilus	Bacterial Fimbria	C0031921
52837	52850	GO:0009653	morphogenesis	morphogenesis	Morphogenesis	C0026559
52852	52859	GO:0009790	embryos	embryo development	Embryonic Development	C0013936
52994	53033	GO:0007600	in situ hybridizations with snail sense	sensory perception	Esthesia	C0036658
53093	53110	GO:0005604	basement membrane	basement membrane	Basement membrane	C0004799
53165	53202	GO:0006351	arrows point to snail rna expression,	transcription	Transcription, Genetic	C0040649
53203	53262	GO:0031069	restricted to the hair bud stage of follicle morphogenesis.	hair follicle morphogenesis		C1523544
53274	53297	GO:0007601	seen in later hair germ	vision	Vision	C0042789
53346	53378	GO:0009289	coincides with hair development.	pilus	Bacterial Fimbria	C0031921
53917	53939	GO:0005634	in the nuclei of cells	cell nucleus	Cell Nucleus	C0007610
53940	53955	GO:0009289	within the hair	pilus	Bacterial Fimbria	C0031921
54084	54088	GO:0005623	cell	cell	Cells	C0007634
54103	54123	GO:0009289	a hair follicle fate	pilus	Bacterial Fimbria	C0031921
54140	54144	GO:0005623	cell	cell	Cells	C0007634
54218	54229	GO:0032502	development	development	Biologic Development	C0678723
54244	54283	GO:0009289	expressed in the hair bud of e17.5 skin	pilus	Bacterial Fimbria	C0031921
54311	54322	GO:0032502	development	development	Biologic Development	C0678723
54424	54428	GO:0005623	cell	cell	Cells	C0007634
54494	54520	GO:0009289	developing hair follicles.	pilus	Bacterial Fimbria	C0031921
54630	54634	GO:0005623	cell	cell	Cells	C0007634
54663	54680	GO:0005604	basement membrane	basement membrane	Basement membrane	C0004799
54814	54818	GO:0005623	cell	cell	Cells	C0007634
54845	54854	GO:0009289	hair bud.	pilus	Bacterial Fimbria	C0031921
54879	54919	GO:0009289	consistently robust within the hair bud.	pilus	Bacterial Fimbria	C0031921
54993	55010	GO:0005604	basement membrane	basement membrane	Basement membrane	C0004799
55101	55105	GO:0005623	cell	cell	Cells	C0007634
55804	55824	GO:0007631	reduced food intake.	eating	Eating	C0013470
56039	56074	GO:0048820	a mature hair follicle (hf) at left	hair follicle maturation		C1820245
56157	56180	GO:0042571	labeled with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
56181	56190	GO:0000785	as color-	chromatin	chromatin location	C1325550
56555	56573	GO:0042571	g) with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
56829	56845	GO:0042571	other antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
57024	57028	GO:0005623	cell	cell	Cells	C0007634
57090	57094	GO:0005623	cell	cell	Cells	C0007634
57136	57140	GO:0005623	cell	cell	Cells	C0007634
57184	57226	GO:0030154	alterations in the differentiation program	cell differentiation	Cell Differentiation process	C0007589
57231	57261	GO:0071711	basement membrane organization	basement membrane organization		C2754918
57484	57507	GO:0042571	labeled with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
57525	57531	GO:0000785	color-	chromatin	chromatin location	C1325550
57552	57562	GO:0042571	antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
57563	57619	GO:0009913	are against markers of normal epidermal differentiation,	epidermal cell differentiation		C1159892
57719	57723	GO:0005623	cell	cell	Cells	C0007634
57769	57787	GO:0001533	cornified envelope	cornified envelope		C1166776
57838	57842	GO:0005623	cell	cell	Cells	C0007634
57863	57881	GO:0001533	cornified envelope	cornified envelope		C1166776
57967	57983	GO:0045095	keratin filament	keratin filament	keratin filament location	C1166778
58126	58130	GO:0005623	cell	cell	Cells	C0007634
58285	58299	GO:0042571	the antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
58554	58588	GO:0016538	of nuclear anti-cyclin d staining.	cyclin-dependent protein kinase regulator activity		C1150565
58674	58691	GO:0005604	basement membrane	basement membrane	Basement membrane	C0004799
58696	58723	GO:0042571	judged by antibody labeling	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
58739	58756	GO:0005604	basement membrane	basement membrane	Basement membrane	C0004799
59281	59291	GO:0042571	antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
59297	59320	GO:0005915	are against aj proteins	zonula adherens	Zonula Adherens	C0230613
59353	59383	GO:0016021	the transmembrane core protein	integral to membrane		C1167322
59416	59421	GO:0005488	binds	binding	Binding 	C1167622
59476	59489	GO:0006351	transcription	transcription	Transcription, Genetic	C0040649
59539	59553	GO:0005634	in the nucleus	cell nucleus	Cell Nucleus	C0007610
59587	59613	GO:0005488	binds to both beta-catenin	binding	Binding 	C1167622
59702	59733	GO:0005488	bind to the actin cytoskeleton,	binding	Binding 	C1167622
59846	59860	GO:0000165	MAPK signaling	MAPK signaling		C2611831
60108	60156	GO:0051205	arrows mark membrane localization of the protein	protein insertion into membrane		C1523225
60176	60180	GO:0005623	cell	cell	Cells	C0007634
60327	60337	GO:0042571	antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
60397	60434	GO:0009289	whose expression in the hair follicle	pilus	Bacterial Fimbria	C0031921
60557	60575	GO:0007601	seen in e-cadherin	vision	Vision	C0042789
60993	60997	GO:0005623	cell	cell	Cells	C0007634
61030	61036	GO:0040007	growth	growth	Growth	C0018270
61085	61098	GO:0005915	aj formation.	zonula adherens	Zonula Adherens	C0230613
61099	61103	GO:0005623	cell	cell	Cells	C0007634
61110	61133	GO:0042571	stained with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
61173	61212	GO:0044289	point to sites of intercellular contact	contact site		C2752541
61288	61292	GO:0005623	cell	cell	Cells	C0007634
61502	61506	GO:0005623	cell	cell	Cells	C0007634
61545	61549	GO:0005623	cell	cell	Cells	C0007634
61580	61603	GO:0042571	blotted with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
62036	62068	GO:0042571	treated with anti-grb-2 antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
62076	62100	GO:0042571	control isotype antibody	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
62228	62250	GO:0042571	anti-grb-2 antibodies.	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
62334	62351	GO:0005915	other aj proteins	zonula adherens	Zonula Adherens	C0230613
62457	62475	GO:0003904	(pre-lim) of ajuba	photoreactivating enzyme activity		C2257086
62493	62543	GO:0000187	results in the activation of the ras-mapk pathway.	activation of MAPK activity		C1155551
62710	62737	GO:0003904	the pre-lim domain of ajuba	photoreactivating enzyme activity		C2257086
62931	62968	GO:0042571	western blot analyses with antibodies	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
63020	63047	GO:0003904	the smaller, pre-lim domain	photoreactivating enzyme activity		C2257086
63173	63189	GO:0007165	noggin signaling	signal transduction	Signal Transduction	C0037083
63173	63189	GO:0023052	noggin signaling	biological signaling		C3537152
63483	63486	GO:0007601	see	vision	Vision	C0042789
63534	63538	GO:0005623	cell	cell	Cells	C0007634
63896	63900	GO:0005623	cell	cell	Cells	C0007634
63980	64009	GO:0060004	(reflective of activated tgf-	reflex	Reflex motion descriptor	C0439840
64010	64019	GO:0007165	signaling	signal transduction	Signal Transduction	C0037083
64010	64019	GO:0023052	signaling	biological signaling		C3537152
64357	64363	GO:0034062	rt-pcr	transcriptase	Transcriptase activity	C2257077
64357	64363	GO:0003899	rt-pcr	transcriptase	Transcriptase activity	C2257077
64357	64363	GO:0003968	rt-pcr	transcriptase	Transcriptase activity	C2257077
64410	64423	GO:0034062	transcriptase	transcriptase	Transcriptase activity	C2257077
64410	64423	GO:0003899	transcriptase	transcriptase	Transcriptase activity	C2257077
64410	64423	GO:0003968	transcriptase	transcriptase	Transcriptase activity	C2257077
64590	64667	GO:0004565	results in enhanced activity of a snail promoter-beta-galactosidase reporter.	beta-galactosidase activity		C1150053
64839	64846	GO:0005488	binding	binding	Binding 	C1167622
64888	64892	GO:0005623	cell	cell	Cells	C0007634
65027	65036	GO:0007610	conducted	behavior	Behavior	C0004927
65314	65340	GO:0009289	e-cadherin in the hair bud	pilus	Bacterial Fimbria	C0031921
65375	65391	GO:0009790	ko e17.5 embryos	embryo development	Embryonic Development	C0013936
65521	65541	GO:0009289	and in the hair bud,	pilus	Bacterial Fimbria	C0031921
65585	65615	GO:0009289	arrows point to the hair buds.	pilus	Bacterial Fimbria	C0031921
65749	65768	GO:0042571	antibody to tubulin	immunoglobulin complex location, circulating	Immunoglobulin complex location, circulating	C3665580
65874	65902	GO:0007165	activated tgf-beta signaling	signal transduction	Signal Transduction	C0037083
65874	65902	GO:0023052	activated tgf-beta signaling	biological signaling		C3537152
65965	65998	GO:0009289	diminished in tgf-beta2-null hair	pilus	Bacterial Fimbria	C0031921
65979	65998	GO:0009289	tgf-beta2-null hair	pilus	Bacterial Fimbria	C0031921
66105	66130	GO:0007165	noggin signaling pathways	signal transduction	Signal Transduction	C0037083
66135	66174	GO:0009289	still intact in the tgf-beta2 null hair	pilus	Bacterial Fimbria	C0031921
66592	66606	GO:0050321	that gsk-3beta	tau-protein kinase activity		C1325174
66638	66662	GO:0051179	subcellular localization	establishment and maintenance of localization		C1744691
66704	66714	GO:0050321	gsk-3beta,	tau-protein kinase activity		C1325174
66723	66742	GO:0007165	tgf-beta2 signaling	signal transduction	Signal Transduction	C0037083
66723	66742	GO:0023052	tgf-beta2 signaling	biological signaling		C3537152
66823	66840	GO:1902948	inhibition of GSK	inhibition of GSK		C3823791
66837	66846	GO:0050321	gsk-3beta	tau-protein kinase activity		C1325174
66957	66993	GO:0009289	in controlling hair bud development.	pilus	Bacterial Fimbria	C0031921
67073	67092	GO:0007165	a signaling pathway	signal transduction	Signal Transduction	C0037083
67126	67153	GO:0031069	hair follicle morphogenesis	hair follicle morphogenesis		C1523544
